subjectID,LH_VisCent_ExStr_1,LH_VisCent_ExStr_2,LH_VisCent_Striate_1,LH_VisCent_ExStr_3,LH_VisPeri_ExStrInf_1,LH_VisPeri_StriCal_1,LH_VisPeri_ExStrSup_1,LH_SomMotA_1,LH_SomMotA_2,LH_SomMotB_Aud_1,LH_SomMotB_S2_1,LH_SomMotB_S2_2,LH_SomMotB_Cent_1,LH_DorsAttnA_TempOcc_1,LH_DorsAttnA_ParOcc_1,LH_DorsAttnA_SPL_1,LH_DorsAttnB_PostC_1,LH_DorsAttnB_PostC_2,LH_DorsAttnB_PostC_3,LH_DorsAttnB_FEF_1,LH_SalVentAttnA_ParOper_1,LH_SalVentAttnA_Ins_1,LH_SalVentAttnA_Ins_2,LH_SalVentAttnA_ParMed_1,LH_SalVentAttnA_FrMed_1,LH_SalVentAttnB_PFCl_1,LH_SalVentAttnB_PFCmp_1,LH_LimbicB_OFC_1,LH_LimbicA_TempPole_1,LH_LimbicA_TempPole_2,LH_ContA_IPS_1,LH_ContA_PFCl_1,LH_ContA_PFCl_2,LH_ContB_PFClv_1,LH_ContC_pCun_1,LH_ContC_pCun_2,LH_ContC_Cingp_1,LH_DefaultA_PFCd_1,LH_DefaultA_pCunPCC_1,LH_DefaultA_PFCm_1,LH_DefaultB_Temp_1,LH_DefaultB_Temp_2,LH_DefaultB_IPL_1,LH_DefaultB_PFCd_1,LH_DefaultB_PFCl_1,LH_DefaultB_PFCv_1,LH_DefaultB_PFCv_2,LH_DefaultC_Rsp_1,LH_DefaultC_PHC_1,LH_TempPar_1,RH_VisCent_ExStr_1,RH_VisCent_ExStr_2,RH_VisCent_ExStr_3,RH_VisPeri_StriCal_1,RH_VisPeri_ExStrInf_1,RH_VisPeri_ExStrSup_1,RH_SomMotA_1,RH_SomMotA_2,RH_SomMotA_3,RH_SomMotA_4,RH_SomMotB_Aud_1,RH_SomMotB_S2_1,RH_SomMotB_S2_2,RH_SomMotB_Cent_1,RH_DorsAttnA_TempOcc_1,RH_DorsAttnA_ParOcc_1,RH_DorsAttnA_SPL_1,RH_DorsAttnB_PostC_1,RH_DorsAttnB_PostC_2,RH_DorsAttnB_FEF_1,RH_SalVentAttnA_ParOper_1,RH_SalVentAttnA_Ins_1,RH_SalVentAttnA_ParMed_1,RH_SalVentAttnA_FrMed_1,RH_SalVentAttnB_IPL_1,RH_SalVentAttnB_PFCl_1,RH_SalVentAttnB_PFCmp_1,RH_LimbicB_OFC_1,RH_LimbicA_TempPole_1,RH_ContA_IPS_1,RH_ContA_PFCl_1,RH_ContA_PFCl_2,RH_ContB_Temp_1,RH_ContB_IPL_1,RH_ContB_PFCld_1,RH_ContB_PFClv_1,RH_ContC_Cingp_1,RH_ContC_pCun_1,RH_DefaultA_IPL_1,RH_DefaultA_PFCd_1,RH_DefaultA_pCunPCC_1,RH_DefaultA_PFCm_1,RH_DefaultB_PFCd_1,RH_DefaultB_PFCv_1,RH_DefaultB_PFCv_2,RH_DefaultC_Rsp_1,RH_DefaultC_PHC_1,RH_TempPar_1,RH_TempPar_2,RH_TempPar_3
sub-IXI201,0.42092624,0.3591877,0.33453637,0.35757077,0.43107432,0.38489786,0.38517627,0.3162997,0.33228356,0.41366577,0.4282815,0.47137257,0.3714036,0.45795798,0.50907695,0.33606,0.35636842,0.30194908,0.36225685,0.42953628,0.44591752,0.50183445,0.5478647,0.36285806,0.41166103,0.44385338,0.4260474,0.40733808,0.47010836,0.43386245,0.36415574,0.43489173,0.4163565,0.39917734,0.41829607,0.34280774,0.40270376,0.3813984,0.44150928,0.4300244,0.41968858,0.42800385,0.40244222,0.38823193,0.39019674,0.46276942,0.4557711,0.4220508,0.45485926,0.45188585,0.4157131,0.353119,0.37402192,0.3797434,0.3708821,0.3858597,0.35910457,0.32988942,0.32053548,0.32581556,0.4182764,0.4892682,0.42288208,0.35266253,0.42634147,0.421774,0.3537242,0.40524882,0.3299276,0.36946258,0.44543007,0.50355965,0.42385855,0.39048624,0.4057426,0.49307495,0.38891262,0.4028454,0.4101682,0.3988188,0.42387268,0.3961371,0.41009137,0.36762717,0.40349248,0.43880373,0.30650267,0.39013422,0.37801114,0.42007658,0.39201415,0.3941649,0.4602489,0.44252732,0.4469656,0.42217046,0.43311736,0.4387786,0.4922458,0.41891336
sub-IXI033,0.4548941,0.40893564,0.35812235,0.40687132,0.4296646,0.36808762,0.37745878,0.35227138,0.35444316,0.46740928,0.5320118,0.54613817,0.4435649,0.49487242,0.49151736,0.41323647,0.4828599,0.45345202,0.38729507,0.44844976,0.5286798,0.596859,0.6507871,0.4281074,0.42689842,0.43589714,0.47690192,0.50613433,0.5268859,0.49427363,0.4477403,0.41324127,0.42740422,0.45069516,0.4855128,0.44466054,0.47845224,0.53601176,0.5351328,0.5465607,0.52174544,0.5441928,0.4911321,0.47509733,0.45890358,0.60065866,0.53163457,0.5284623,0.54053706,0.5266196,0.45441222,0.3931383,0.40674832,0.3323705,0.37291414,0.33080608,0.40396866,0.3615964,0.38130212,0.37244368,0.473403,0.57249683,0.49810424,0.41372374,0.4804059,0.47020555,0.37002075,0.50923073,0.38055947,0.43965444,0.48361087,0.64453495,0.43594438,0.43607318,0.43211502,0.49394467,0.4633523,0.53232646,0.5533061,0.3694319,0.46249792,0.48263854,0.533216,0.52662426,0.42947632,0.5347773,0.4049044,0.476698,0.53263205,0.43492055,0.45244035,0.5338062,0.5101637,0.5853287,0.49798626,0.5163158,0.5148113,0.5620424,0.55107814,0.49384102
sub-IXI516,0.3574336,0.2969089,0.31271434,0.3551323,0.42057538,0.3561266,0.34784237,0.28763378,0.30829203,0.36968994,0.36588377,0.37285608,0.2753573,0.41474548,0.4255916,0.3349233,0.34802914,0.26843354,0.3442786,0.2749088,0.38904846,0.40381277,0.4198835,0.3478884,0.36422268,0.36493242,0.37492043,0.37498477,0.44664255,0.37319693,0.33237037,0.337192,0.38966903,0.36640137,0.40780357,0.33726764,0.32997528,0.34749642,0.39824557,0.395563,0.38367873,0.38382325,0.33145538,0.33359942,0.33683705,0.44134694,0.3592502,0.438553,0.4376404,0.32106492,0.39362565,0.31031215,0.34305558,0.337518,0.33059764,0.31261563,0.32402882,0.27431086,0.3435223,0.28842825,0.34092987,0.43075746,0.3406092,0.32038066,0.40643218,0.38654333,0.30862498,0.286163,0.32749727,0.32266954,0.3948576,0.42553815,0.37238,0.323002,0.37832215,0.38601556,0.33495733,0.39696592,0.42348057,0.34964374,0.4146777,0.319443,0.4311201,0.39195153,0.28979447,0.38994235,0.3238162,0.32882535,0.36774293,0.3568328,0.3624303,0.37506428,0.32842466,0.4196202,0.35632825,0.46116126,0.4336752,0.38543552,0.41860178,0.32675332
sub-IXI390,0.4180101,0.254994,0.308452,0.3158389,0.40765932,0.33263886,0.31716293,0.27730215,0.32351822,0.3615018,0.3752731,0.39102346,0.38491565,0.44406074,0.35508323,0.323099,0.30228052,0.26595405,0.23365933,0.34836075,0.34242862,0.44943026,0.437475,0.36946064,0.380922,0.36919984,0.4246967,0.4076257,0.47766033,0.4157915,0.32107663,0.36415023,0.33447817,0.37027025,0.36207622,0.31219095,0.35344383,0.36674535,0.3664872,0.42223164,0.43665463,0.41022974,0.39747736,0.3399001,0.38937703,0.4650786,0.42340085,0.4455863,0.40580422,0.41218373,0.37942952,0.3393652,0.34625658,0.32011226,0.331276,0.33378345,0.40561205,0.3147776,0.26744965,0.3218276,0.3732974,0.42717293,0.36316094,0.37710857,0.3932578,0.4284058,0.2915646,0.34365958,0.3259691,0.38447297,0.3300013,0.48424804,0.36570737,0.38278502,0.23940702,0.36776876,0.37749934,0.41911206,0.4805663,0.2690294,0.4049813,0.37747186,0.433158,0.37583444,0.35045,0.39552516,0.31731758,0.39638492,0.34738603,0.38127494,0.3415782,0.41069913,0.40467858,0.48487058,0.41433674,0.39914596,0.45518756,0.4371624,0.41401872,0.3761723
sub-IXI468,0.50281745,0.3834102,0.38967142,0.3413703,0.47917143,0.38215634,0.3453488,0.27988455,0.25282106,0.3856442,0.46274695,0.4874616,0.32055405,0.5087376,0.42906964,0.40411955,0.35290605,0.2835208,0.43329456,0.3145774,0.51075584,0.52242476,0.5141888,0.39274624,0.30578613,0.45334598,0.40018603,0.42665774,0.5728198,0.5177924,0.361052,0.38527885,0.41439196,0.43804413,0.4296371,0.46626508,0.43178338,0.3095252,0.48635694,0.43965355,0.4795589,0.43120044,0.44271532,0.37577102,0.34461755,0.5463014,0.39925614,0.47718084,0.48983306,0.39356372,0.45173368,0.4388529,0.4055945,0.386448,0.3561571,0.32751578,0.3236775,0.32090333,0.33684483,0.3079312,0.41969,0.5550602,0.42738003,0.3351137,0.51341206,0.5108232,0.3686031,0.47801504,0.39680648,0.33239877,0.4544984,0.5351101,0.40935415,0.34534043,0.41812405,0.4599316,0.35663873,0.43457523,0.535289,0.37720653,0.37987643,0.37380505,0.42595533,0.4154974,0.33711627,0.44076368,0.36276254,0.43026295,0.40757817,0.3352852,0.4213722,0.40991235,0.4093832,0.5505966,0.47409287,0.46379235,0.5004773,0.47564444,0.43318352,0.3856548
sub-IXI487,0.43487412,0.39421228,0.40737826,0.41003257,0.47649276,0.41182268,0.45581448,0.32479337,0.31066677,0.39147097,0.44408375,0.46155816,0.36853498,0.50333136,0.51372707,0.42459136,0.38263837,0.35070404,0.4251965,0.30479518,0.41202837,0.490919,0.5205829,0.4251574,0.2943467,0.4806492,0.41428733,0.4565732,0.50461817,0.48888612,0.35851797,0.4481664,0.319832,0.42753702,0.48644325,0.4697389,0.4336297,0.36244017,0.49133167,0.45086208,0.46029258,0.3668133,0.37777004,0.4060786,0.48293522,0.4907034,0.51578045,0.5115463,0.43675643,0.3996117,0.42470086,0.4520135,0.4476486,0.38156444,0.39875033,0.42253807,0.32593262,0.30666903,0.4184763,0.33362976,0.40418357,0.5119776,0.4964404,0.38359427,0.45299822,0.44963434,0.40030795,0.3989218,0.44401008,0.32046878,0.41844264,0.51738083,0.40538472,0.40701008,0.31102213,0.45864347,0.43423718,0.51256055,0.51979536,0.3160955,0.45218462,0.38461462,0.49454817,0.38432395,0.3854507,0.46072438,0.41478327,0.49249774,0.44013828,0.3939382,0.43360612,0.4570701,0.44666258,0.5321145,0.45249003,0.50461173,0.46644446,0.5252066,0.4153571,0.4013288
sub-IXI433,0.48924407,0.36484003,0.36514342,0.35145727,0.45605105,0.34328938,0.29683563,0.28210533,0.34801117,0.35598138,0.45110515,0.40575942,0.28831056,0.503564,0.38362694,0.38650513,0.3510623,0.24149992,0.3662299,0.3332459,0.37159982,0.50098085,0.46630052,0.4036768,0.40020314,0.33633056,0.4171764,0.43492845,0.42308503,0.40486285,0.3228074,0.31871477,0.30567744,0.37907487,0.36227146,0.44871688,0.41438594,0.34230784,0.4559357,0.44115147,0.39449224,0.42121157,0.3515508,0.40133616,0.3273637,0.45391,0.39648214,0.40748972,0.5236591,0.39295685,0.4425941,0.35244986,0.3507327,0.34871715,0.4011489,0.29503545,0.36169243,0.32851726,0.2853324,0.3455599,0.35422856,0.45990235,0.42050946,0.3357334,0.441461,0.36457476,0.4010782,0.3003655,0.4637132,0.32944456,0.39345217,0.51460886,0.35988173,0.37556353,0.32714596,0.3940531,0.36650854,0.4441304,0.42725646,0.326851,0.36639762,0.32560694,0.38293996,0.38980705,0.37191802,0.38675317,0.3670458,0.4355068,0.3798535,0.35939062,0.36246946,0.39141262,0.43967068,0.44898888,0.4172602,0.38978958,0.45299652,0.44689545,0.38499215,0.35524583
sub-IXI053,0.5875875,0.4920483,0.47783333,0.44306523,0.47863996,0.3971225,0.45485353,0.30617455,0.34355575,0.49634066,0.4992004,0.5044821,0.45741305,0.53315073,0.4445567,0.4252661,0.36700723,0.42373788,0.38228095,0.3809465,0.4558342,0.56830966,0.5903915,0.45689332,0.3889,0.4741133,0.48658407,0.5114805,0.651561,0.53613734,0.36134008,0.4158417,0.43928683,0.41862682,0.42199537,0.41811487,0.44433287,0.43609536,0.4599628,0.48683545,0.5302512,0.49470466,0.44333085,0.45149615,0.43530235,0.5342008,0.47956207,0.5297913,0.51945156,0.47220582,0.48576218,0.55163974,0.47914264,0.44376576,0.41558155,0.45186594,0.3765561,0.35996202,0.3653046,0.36735967,0.46956733,0.5532443,0.46339554,0.4807484,0.55798376,0.5758417,0.4129384,0.39858592,0.35776663,0.3966555,0.46403894,0.5831132,0.397523,0.44257176,0.3581665,0.506248,0.4593964,0.53280544,0.60534096,0.32657513,0.4643509,0.41719964,0.48898983,0.41473967,0.42957816,0.5012612,0.4037521,0.4581075,0.47944817,0.39500245,0.42834622,0.47114974,0.44158924,0.55889213,0.4523484,0.5230548,0.5358939,0.52497864,0.5500843,0.4163392
sub-IXI112,0.5112951,0.43790424,0.4331839,0.45546824,0.49076563,0.46132433,0.45089638,0.3436271,0.38653842,0.49108633,0.4797136,0.55968493,0.38430303,0.5296786,0.46333203,0.46096775,0.48890138,0.4323191,0.47733232,0.4922126,0.4569159,0.5579935,0.5304633,0.5145931,0.48300287,0.51181275,0.4714807,0.49235097,0.57032776,0.5628249,0.43570265,0.45656317,0.51856476,0.5159172,0.49750042,0.54278123,0.43132618,0.46552208,0.5426487,0.5192586,0.57156914,0.5534766,0.48483956,0.48751634,0.4672779,0.5074738,0.4603539,0.4754025,0.5125315,0.5566404,0.49209145,0.42184812,0.4881174,0.43296784,0.40465188,0.46267313,0.46124908,0.38839698,0.40320975,0.3759796,0.47220486,0.5655603,0.5392096,0.43554208,0.55809075,0.506185,0.50233346,0.63025516,0.46288735,0.4491154,0.5385647,0.5525718,0.56682557,0.45338568,0.43726403,0.49587843,0.42859656,0.49425024,0.6112302,0.38032973,0.508278,0.47664464,0.6100686,0.4924769,0.4824394,0.5065232,0.36894628,0.5166006,0.5565896,0.5098363,0.48838878,0.4836589,0.470593,0.5511519,0.5310947,0.46683764,0.5206721,0.5364841,0.5734213,0.5489806
sub-IXI320,0.46683288,0.3958517,0.4055773,0.4379755,0.44280344,0.36196852,0.4330233,0.37979665,0.36026558,0.40841195,0.43983257,0.45144764,0.44782805,0.53393596,0.51780385,0.415628,0.36003825,0.35775965,0.35728014,0.39066178,0.37976536,0.47737858,0.46631902,0.41577178,0.41112098,0.43512407,0.4229733,0.47696847,0.45001608,0.48758698,0.42691234,0.3662398,0.4514641,0.42836925,0.4617459,0.44389072,0.4034959,0.4945459,0.49662402,0.44824556,0.43574557,0.44640687,0.46910036,0.4502337,0.3969458,0.5278212,0.41897824,0.4070113,0.4435916,0.42740571,0.4298267,0.38448635,0.39266515,0.3986545,0.38983184,0.38054794,0.42512304,0.32983512,0.29804343,0.32328546,0.4099268,0.52047056,0.551916,0.42111805,0.43726045,0.5161278,0.4054186,0.5342878,0.4125373,0.42818075,0.4222117,0.5298297,0.38168877,0.45493978,0.42624527,0.4070463,0.44074887,0.47859147,0.5080711,0.3956423,0.45328188,0.44831446,0.47991246,0.49764585,0.38950458,0.45348117,0.389333,0.45295867,0.45241833,0.37421402,0.49660054,0.4398388,0.43564788,0.49764612,0.46436608,0.48556927,0.47572333,0.50747985,0.45697668,0.438463
sub-IXI576,0.45635682,0.35672852,0.38153952,0.36608157,0.4199525,0.32250318,0.31820816,0.26391017,0.28054956,0.31323674,0.3446943,0.3754555,0.25548977,0.4440074,0.35206798,0.30167723,0.39096785,0.3275487,0.35602573,0.28533497,0.38981658,0.38059637,0.4111287,0.3942966,0.2657911,0.30788985,0.36887136,0.34138504,0.42551655,0.39930317,0.33056867,0.31611064,0.30119267,0.3511973,0.34308696,0.36593634,0.29001325,0.3095266,0.38756847,0.3878061,0.36642295,0.3493049,0.39009562,0.3405255,0.3244724,0.3829126,0.3336554,0.3841997,0.38269627,0.36240417,0.3824237,0.31413507,0.31990704,0.32579416,0.38206208,0.33813706,0.3710835,0.30888644,0.37084544,0.2721669,0.35675773,0.40969923,0.39634466,0.32832345,0.37937695,0.36111185,0.29874972,0.48062652,0.3565544,0.29846644,0.39935458,0.41811842,0.37279406,0.30107293,0.36772007,0.33060017,0.3397289,0.3517812,0.42778528,0.33306584,0.28493446,0.3253549,0.3776208,0.42210925,0.33889404,0.3421371,0.2915243,0.3247012,0.36133072,0.31283307,0.33833158,0.34914696,0.38676307,0.38727492,0.31865516,0.43077558,0.41118693,0.40457115,0.39840892,0.3809198
sub-IXI328,0.30050594,0.27746066,0.26862314,0.2602364,0.3266073,0.30093104,0.23420796,0.24650759,0.2011259,0.2738419,0.32531622,0.3222478,0.3234531,0.30651084,0.3267742,0.24545294,0.27200773,0.262344,0.25198016,0.24622433,0.2712313,0.36645123,0.40305737,0.27098942,0.2712168,0.28688684,0.3280435,0.2985521,0.41565427,0.31889546,0.2672226,0.25722578,0.24561547,0.3161699,0.20573038,0.2778599,0.313428,0.2863964,0.2745811,0.31325272,0.33272132,0.31955588,0.29122102,0.2822065,0.28011572,0.39916047,0.3113048,0.32368457,0.34915876,0.30728287,0.31600899,0.32066888,0.31492457,0.3029379,0.3066329,0.26942545,0.28983217,0.25366792,0.21664487,0.22279836,0.25904945,0.34163755,0.30659118,0.34095088,0.29972202,0.3135272,0.25047746,0.30067888,0.25238588,0.25145614,0.28247398,0.39719802,0.30459404,0.2836415,0.23420365,0.33008438,0.31481782,0.33013397,0.36059108,0.22504954,0.26011547,0.25719866,0.3373523,0.31500074,0.32457018,0.32177156,0.25615063,0.25819597,0.29654452,0.30069116,0.26512814,0.3105964,0.29512486,0.32636797,0.30660242,0.36716434,0.32875457,0.34696677,0.32665646,0.2808129
sub-IXI521,0.33739766,0.3405182,0.2759653,0.32038787,0.36790633,0.3478214,0.3108246,0.22236913,0.30601352,0.3414978,0.37499076,0.34922746,0.27421466,0.43843153,0.37743622,0.29656267,0.28784913,0.19886212,0.3358089,0.24116555,0.39089054,0.47376356,0.42192233,0.30958,0.30589196,0.3247683,0.36960697,0.4004327,0.46956405,0.41204485,0.33053878,0.3276278,0.30924916,0.360307,0.3050752,0.37148917,0.3971474,0.2720254,0.36936727,0.39968702,0.39426973,0.36121464,0.33557397,0.30958498,0.3257547,0.4025862,0.37285405,0.3784011,0.39028233,0.3955247,0.4068923,0.39059117,0.35446155,0.32844576,0.3529129,0.3008072,0.30580428,0.22891349,0.21452911,0.23067333,0.313655,0.3778752,0.30144417,0.29390946,0.37791538,0.36031055,0.29204735,0.3030095,0.32320312,0.3001713,0.37596533,0.46416497,0.3559763,0.3097682,0.32555524,0.34064302,0.33671296,0.4117507,0.47607177,0.3183662,0.389145,0.3252688,0.44967112,0.37109545,0.34353885,0.36405516,0.3534425,0.34096223,0.3410169,0.3836428,0.2811648,0.36271876,0.37605384,0.42319652,0.40088397,0.3855032,0.4525362,0.40181795,0.37737933,0.36755857
sub-IXI348,0.43236506,0.28373742,0.32866383,0.29019976,0.40468726,0.2946518,0.29319373,0.28756422,0.30624506,0.39485246,0.43111786,0.43110478,0.35685182,0.43862277,0.3760419,0.29763052,0.28451666,0.29297635,0.28061217,0.36030447,0.39440355,0.44325748,0.44730315,0.34263846,0.38204145,0.38533148,0.41266382,0.42916837,0.44620562,0.44325632,0.33066827,0.3529215,0.43137375,0.38256353,0.36644924,0.37877,0.35123175,0.37056175,0.39898908,0.40449592,0.35897487,0.31300026,0.35290596,0.36878338,0.40569302,0.43288457,0.41988903,0.41707203,0.3804906,0.33470494,0.41793364,0.31715086,0.35012224,0.30395672,0.35271093,0.32071614,0.37832,0.31566155,0.3531397,0.3244751,0.38428342,0.4357786,0.47903723,0.4045959,0.37327835,0.3903567,0.3700104,0.5100719,0.409689,0.40752444,0.3973234,0.47128722,0.4683442,0.37592041,0.39714107,0.3973974,0.40433276,0.45087752,0.5143814,0.35778752,0.44867948,0.3930229,0.43316907,0.3967816,0.34559363,0.4523884,0.3401263,0.42176583,0.4124987,0.42346838,0.41265166,0.41558963,0.4255981,0.45653448,0.44278222,0.4498954,0.4814685,0.44500703,0.43412194,0.37663633
sub-IXI209,0.4024343,0.31785145,0.31212825,0.30066743,0.44850618,0.3315849,0.33056888,0.36939543,0.33953846,0.38835004,0.43846074,0.44122648,0.41668198,0.44776937,0.405867,0.3508819,0.29479757,0.25625274,0.30833572,0.40646902,0.3755071,0.47945613,0.56175107,0.3706925,0.45041254,0.4074921,0.44908774,0.46546397,0.5167034,0.43144396,0.37512997,0.36948723,0.38754556,0.44083554,0.41962188,0.3720475,0.46056587,0.44150853,0.41533914,0.47940484,0.49399412,0.5154619,0.46507746,0.44570577,0.3928152,0.50644404,0.4634417,0.4172274,0.46066916,0.47713646,0.44900498,0.33379167,0.33972132,0.3332225,0.36938947,0.31280315,0.4034147,0.41256145,0.2915328,0.34303835,0.39585784,0.50664407,0.3956919,0.37727323,0.44193798,0.4396372,0.3122574,0.42303884,0.34702483,0.43053132,0.41023538,0.569727,0.35766932,0.48509234,0.39121538,0.51600176,0.45014638,0.47858194,0.5467475,0.2712249,0.4158598,0.41794005,0.46216297,0.44641083,0.4880806,0.47619626,0.3861638,0.41123933,0.41800028,0.48497817,0.3984731,0.45957944,0.425677,0.51116973,0.50182956,0.45586196,0.4828694,0.45614943,0.47295463,0.42019463
sub-IXI064,0.49113333,0.4061106,0.40312323,0.3870395,0.4926178,0.45160592,0.45361233,0.38013187,0.31797752,0.4428881,0.4329962,0.50377125,0.4318238,0.5466981,0.5056065,0.4013105,0.48214972,0.38074294,0.3895021,0.44248295,0.4776502,0.5128101,0.53209555,0.37824756,0.40531152,0.4391213,0.49168372,0.4812339,0.6527944,0.5854338,0.38895702,0.42881608,0.42002076,0.4726049,0.48798126,0.45183384,0.46780723,0.3593038,0.49483582,0.50254256,0.543988,0.4351227,0.49903515,0.4461517,0.4724903,0.5447134,0.4772747,0.50995713,0.45977864,0.4759345,0.51425,0.47592056,0.52002716,0.40382296,0.421986,0.4350799,0.42667758,0.32924703,0.32666755,0.35999635,0.4697126,0.5233981,0.4018329,0.4253416,0.5087407,0.51871896,0.41481388,0.48059174,0.36477733,0.40765107,0.5353131,0.500721,0.41278708,0.41803437,0.4170182,0.45210958,0.4837106,0.5137235,0.6049118,0.37865937,0.48201972,0.44208655,0.48515174,0.51037085,0.46437123,0.4820413,0.36558667,0.4946844,0.5114528,0.44259515,0.43211132,0.4801051,0.47973216,0.54661804,0.5348523,0.5631183,0.5130951,0.4658624,0.49129653,0.5213306
sub-IXI400,0.39838776,0.3360876,0.3035965,0.33685172,0.40197974,0.38835925,0.36247715,0.27762565,0.30237824,0.40741557,0.4084733,0.4410659,0.3387577,0.4116374,0.39112166,0.3349128,0.34213847,0.27094772,0.34728464,0.32031366,0.3839892,0.44592443,0.4220671,0.40349457,0.33836943,0.36433938,0.3670603,0.40127066,0.47524858,0.47296283,0.30399966,0.33973357,0.40143788,0.36140934,0.38694397,0.4242958,0.37972263,0.3232182,0.38403744,0.42955723,0.4183368,0.3560257,0.35434586,0.33043182,0.36515003,0.4423044,0.3870603,0.41882735,0.39293817,0.37800986,0.39257202,0.37541068,0.3510165,0.3584451,0.3557666,0.3337709,0.29933885,0.29169515,0.26240367,0.28830543,0.32943735,0.44058034,0.3483337,0.32426727,0.386723,0.3792515,0.29339635,0.41698396,0.37227118,0.30267617,0.3780714,0.4169781,0.42968574,0.35033268,0.3135841,0.3698458,0.33105674,0.43471813,0.46985748,0.32165992,0.3771697,0.34805745,0.4254788,0.35961792,0.32099512,0.42027047,0.2697011,0.3458365,0.44103107,0.3244718,0.35738724,0.4007642,0.39945042,0.5018138,0.3774501,0.4053829,0.43687254,0.37910983,0.3805971,0.40094337
sub-IXI317,0.4349477,0.38207224,0.29328832,0.34906277,0.4449531,0.3067268,0.36677602,0.27704713,0.2600585,0.32926401,0.33983415,0.39411595,0.35847315,0.51254874,0.42954984,0.3897228,0.39687455,0.32139832,0.325932,0.31723434,0.35732442,0.4634423,0.42254657,0.3280385,0.34468707,0.342887,0.36419624,0.4002579,0.45382246,0.47481844,0.40769038,0.3154678,0.35197052,0.37174523,0.40670198,0.39139953,0.3936171,0.32289216,0.42469776,0.40290838,0.41445768,0.38312757,0.4437425,0.374174,0.3337767,0.46738437,0.40205407,0.39688292,0.43492514,0.4590553,0.45345622,0.4221332,0.40116686,0.3367755,0.3066278,0.34124348,0.30376714,0.2688403,0.27446166,0.23127747,0.34986943,0.4070948,0.42190316,0.42147443,0.48631567,0.440708,0.35285696,0.37264755,0.35507426,0.29774433,0.40395632,0.4353897,0.3216589,0.3816496,0.40446272,0.38245624,0.39905247,0.41674083,0.45219836,0.39137593,0.30874857,0.3172101,0.44429135,0.48274392,0.3543566,0.40377846,0.41008827,0.41377392,0.43415514,0.3256621,0.38884282,0.37787843,0.38896275,0.49389768,0.38957033,0.45795017,0.46624997,0.4310787,0.44543734,0.42705104
sub-IXI527,0.5594117,0.51851094,0.44469714,0.4854522,0.5177137,0.52594066,0.48295936,0.4400246,0.39430213,0.56539637,0.55995625,0.5750364,0.44025978,0.60446686,0.5097805,0.44453073,0.46962157,0.42383257,0.43285728,0.42182657,0.5035725,0.60343945,0.5860133,0.50720936,0.40500396,0.535777,0.5628158,0.5082486,0.6105614,0.5663527,0.3588483,0.40273926,0.5083505,0.48563653,0.52882874,0.4400746,0.5721741,0.41603553,0.557463,0.56974614,0.53571236,0.49594837,0.4999765,0.5079945,0.49559042,0.6508099,0.46883827,0.56738096,0.54108965,0.64164174,0.55452955,0.5852378,0.56747544,0.4825155,0.4992287,0.46982184,0.45636624,0.423286,0.40531144,0.4049582,0.5278375,0.6783019,0.5937422,0.48380673,0.5869791,0.65532947,0.39921772,0.49569184,0.4400802,0.4544977,0.5727461,0.6568576,0.5236284,0.46293926,0.4497381,0.58282465,0.52405125,0.55414295,0.5751961,0.37596896,0.45878613,0.44859365,0.5680163,0.520276,0.46901554,0.5257721,0.54839736,0.4979497,0.55539596,0.47067147,0.4999571,0.5206257,0.49391308,0.57374847,0.5285464,0.620411,0.51880133,0.52370155,0.6090225,0.62742555
sub-IXI439,0.41878355,0.41371658,0.39456013,0.4463595,0.43911758,0.38492727,0.4061989,0.24572693,0.27645946,0.39028484,0.47341508,0.46873158,0.38209122,0.5094932,0.50667924,0.4017435,0.45531812,0.3585127,0.3515437,0.29850104,0.4745188,0.5031818,0.44873533,0.41882333,0.3568688,0.38842595,0.40628213,0.45070595,0.5224749,0.48017022,0.3610393,0.42455947,0.43610606,0.45309743,0.48212564,0.37229028,0.45090315,0.3426288,0.42875513,0.4655429,0.43607917,0.4832778,0.39485475,0.39960906,0.371903,0.53506607,0.42383942,0.4498865,0.5191574,0.47842085,0.41598752,0.38678467,0.41469482,0.38263398,0.3661708,0.44707283,0.37170285,0.28869572,0.37856767,0.26952988,0.400526,0.49066344,0.41190755,0.35907885,0.47615284,0.5196819,0.3885174,0.49040544,0.37251723,0.33550683,0.44313574,0.510347,0.3734421,0.39220172,0.36576515,0.4269942,0.38945776,0.46320155,0.49032253,0.30879056,0.47187233,0.38066494,0.4590507,0.4286612,0.41960132,0.42916903,0.3883329,0.44100562,0.4608608,0.4329116,0.4244879,0.42520234,0.41308463,0.5328887,0.42826292,0.47854117,0.4993097,0.5043299,0.5243744,0.4696867
